investor_uuid,permalink,name,entity_def_id,investor_type,investment_count,website
add6c166-531e-0c22-0381-4cecd70a4557,elliot-cohen-2,Elliot Cohen,person,angel_investor,,
a475b3d0-c3e6-64b5-4dee-55518589cc0d,john-capodilupo,John Capodilupo,person,angel_investor,,
87def65e-1a01-49c8-a418-3524e30366db,grant-park-ventures,Grant Park Ventures,organization,venture_capital,,https://grantparkventures.com
0b46099d-f309-4668-a073-d8f7cb9485ae,kevin-carter-85ae,Kevin Carter,person,angel_investor,,
03255aed-944f-4e74-8e29-5654f823962c,sunil-paul,Sunil Paul,person,angel_investor,,
d94ba3db-5ac5-4f8a-9f5d-76f120c6b6c0,t-capital-b6c0,T.Capital,organization,venture_capital,,https://www.t.capital
06b4ce1a-e93e-777b-0f4a-836b583a0039,aglae-ventures,Aglaé Ventures,organization,venture_capital,,http://aglaeventures.com/
2842bb7e-7fca-4c59-bad5-b149c01c58f1,airangels,AirAngels,organization,venture_capital,,http://airangels.co/
30c81756-8fad-cc91-4be3-74b7f6c98e61,azeem-azhar,Azeem Azhar,person,angel_investor,,
af5a73b9-09d0-838c-5167-7886eedfa714,breakthrough-energy-ventures,Breakthrough Energy Ventures,organization,venture_capital,,https://www.breakthroughenergy.org
be8d2b0c-6961-dd57-2034-6196c7125c5a,claire-hughes-johnson,Claire Hughes Johnson,person,angel_investor,,
93e0847f-6993-4978-b207-014f902933ac,climate-pledge-fund,Climate Pledge Fund,organization,venture_capital,,https://fund.theclimatepledge.com
30f59f33-c064-d719-7d27-ed9736ad5799,ellen-degeneres,Ellen DeGeneres,person,angel_investor,,
7c097d82-707b-4386-8be5-f03fff55932b,manu-ginobilli,Manu Ginobilli,person,angel_investor,,
35c6fae9-db1c-afe4-42ff-3bced6e67e28,marcos-galperin,Marcos Galperin,person,angel_investor,,
24e48d9f-cf31-784d-77c9-61ee3ef56bb4,matias-muchnick,Matias Muchnick,person,angel_investor,,
3ada618e-f331-07c8-5c72-e39f4b953883,miguel-nogales,Miguel Nogales,person,angel_investor,,
3bd5c9ab-cc35-8292-b39e-8732648f460f,oreilly-alphatech-ventures,Oreilly AlphaTech Ventures,organization,"micro_vc,venture_capital",,http://oatv.com
543bcfeb-e06f-a1f2-ad8a-c2cf1c13b835,plus-capital,Plus Capital,organization,venture_capital,,http://www.pluscapital.com
52e94111-51bc-412e-bd67-b43b0d9a8176,portia-de-rossi,Portia de Rossi,person,angel_investor,,
0cc2659b-0483-465c-b767-413a5dfe37ee,regen-ventures,ReGen Ventures,organization,venture_capital,,https://regen.vc/
49e1f451-e380-1d5f-398c-1ac83e2c4ddf,sahil-lavingia,Sahil Lavingia,person,angel_investor,,
49aaee32-feb0-d68a-9d1d-72e73bc21494,serena-williams,Serena Williams,person,angel_investor,,
f6b5b56f-94e0-2173-7d90-29a305d7cc71,seth-goldman-2,Seth Goldman,person,angel_investor,,
97832dfb-e366-2984-5a64-5febb983f90f,sweet-capital-ltd,Sweet Capital,organization,venture_capital,,http://www.sweetcapital.com
a768a93b-b963-4921-936b-a632436aeaa6,unruly-capital,Unruly Capital,organization,venture_capital,,https://www.unrulycap.com/
846c1c74-1a82-4d24-a856-2366985d21d8,wollemi-capital,Wollemi,organization,venture_capital,,https://www.wollemi.com
74f66cbe-2293-413f-8a98-f91a36a40f6d,zinal-growth,Zinal Growth,organization,venture_capital,,https://www.zinal.com
65c2656d-1569-e6ce-e291-9d2b04faaf76,james-beshara,James Beshara,person,angel_investor,,
83a1e18c-b162-e4e1-4b43-1a0e3512ef6d,tomi-pierucci,Tomi Pierucci,person,angel_investor,,
360265b3-6d9c-12e4-b0b1-59e9d0ca4dbf,enzyme-venture-capital,Enzyme Venture Capital,organization,venture_capital,,http://www.enzymevc.com
00edab11-0f63-ba20-662d-88365454d746,lvmh,LVMH,organization,,,https://www.lvmh.com/
05d2cb41-9d16-47ea-3c8e-75b0b211277c,tim-schumacher,Tim Schumacher,person,angel_investor,,
98007aaf-3e78-4c87-babd-b9a8d3324d59,dan-rumennik,Dan Rumennik,person,angel_investor,,
4f7e97aa-c093-d17a-4073-d39ebd4bc931,andrea-dusi,Andrea Dusi,person,angel_investor,,
f995acff-d063-e519-f36d-28293b4c82d6,tradeweb,Tradeweb,organization,,,http://www.tradeweb.com/
67572ed1-0c70-4a4b-9bfc-38709f7a35b7,victor-koch,Victor Koch,person,angel_investor,,
fe18949b-01c1-ac2c-e807-a874113ec371,multicoin-capital,Multicoin Capital,organization,"hedge_fund,private_equity_firm,venture_capital",,https://multicoin.capital
b912f66b-1dd2-4f06-878d-a14eefcd1f36,peng-zhao-1f36,Peng Zhao,person,angel_investor,,
3e572890-066f-13b7-8860-fa57f2443e33,charles-r-schwab,Charles Schwab,person,angel_investor,,
38f7c560-434f-4ee0-b5c9-745032ea7ea9,cem-garih,Cem Garih,person,angel_investor,,
ed8ccd6c-4aff-428c-b35b-e671d8b0d52e,esas-ventures,Esas Ventures,organization,"family_investment_office,venture_capital",,http://www.esasventures.com/
13f52744-010e-44e1-998a-80ea85e30b83,lyvc,LYVC,organization,"hedge_fund,venture_capital",,https://www.lyvc.vc/
71bf49a1-59f2-4bb2-9140-4d29320afcc9,seth-weinstein-fcc9,Seth Weinstein,person,angel_investor,,
76c64c78-7066-f7ab-72e8-3ba282be0a06,bain-capital,Bain Capital,organization,"private_equity_firm,venture_capital",,http://www.baincapital.com
5f84d9fa-78fd-14b0-d335-5ac3561cdc0a,northeastern-university,Northeastern University,organization,"accelerator,university_program,venture_capital",,https://www.northeastern.edu
42b584c1-bf19-4d35-bb9a-957aa9bdcd02,somen-saha,Somen Saha,person,angel_investor,,
0a7c2557-c159-4ae9-bdc7-9b8b813ee13b,valerio-iannalfo,Valerio Iannalfo,person,angel_investor,,
548e98f1-80c7-4da5-9a06-2194ddb0c523,haymaker-ventures-c523,Haymaker Ventures,organization,venture_capital,,http://www.haymaker.com
331def91-66cb-fa5f-3109-b203c5e25b35,green-visor-capital,Green Visor Capital,organization,venture_capital,,http://greenvisorcapital.com
227f771b-b558-0742-591a-0c25029e173c,the-vogt-awards,The Vogt Awards,organization,"accelerator,entrepreneurship_program",,http://www.vogtawards.com
ff81f881-e3ce-b96a-8b61-baa4b40fde85,beth-axelrod,Beth Axelrod,person,angel_investor,,
00dbc5c6-adba-ec58-ace1-650ff33bebb3,kelli-dragovich,Kelli Dragovich,person,angel_investor,,
e0aa7bce-fbd8-b108-efc4-539c84273744,kenny-mendes,Kenny Mendes,person,angel_investor,,
a8145d49-2c0e-4e99-ba8b-57566d7059b2,mckenna-quint,McKenna Quint,person,angel_investor,,
41fd694a-414b-6b78-ad46-ef9045e8a104,monashees-capital,MONASHEES,organization,venture_capital,,http://www.monashees.com
3d0779c2-1a27-4756-a611-9f2610881ef3,calm-storm-ventures,Calm/Storm Ventures,organization,"micro_vc,venture_capital",,https://www.calmstorm.vc
6f1f4a85-3bc3-4388-a862-58bcbe4944c0,bonfire-union,BonFire Union,organization,corporate_venture_capital,,
9a1d1af4-0b8a-4a00-accc-2ac5aae3ec20,fbg-capital,FBG Capital,organization,venture_capital,,https://www.fbg.capital/
994c5b6f-d8ea-479f-9afb-b4b9d02653d4,folius-ventures,Folius Ventures,organization,"private_equity_firm,venture_capital",,https://www.folius.ventures/
fa97e074-f0ed-4a61-b14a-580366f8699d,galaxy-interactive,Galaxy Interactive,organization,"corporate_venture_capital,venture_capital",,https://interactive.galaxy.com/
92f6b03e-222b-40d5-a085-61a8f3f6cd73,hash-global,Hash Global,organization,venture_capital,,https://www.hashglobal.io/
6d06c9c2-d26e-4dd9-bc16-a93b00f59c60,hashkey-capital-9c60,HashKey Capital,organization,"hedge_fund,venture_capital",,https://hashkey.capital
568025ad-537f-34c8-90cf-c14a290e62f1,liang-xinjun,Liang Xinjun,person,angel_investor,,
b4298482-0381-42b7-a2b3-8c88730f7f79,lucid-blue-ventures,Lucid Blue Ventures,organization,venture_capital,,https://www.lucidblueventures.com
be05883e-a4f6-4c14-8692-55714e7d293e,dimension-293e,Mask Network,organization,corporate_venture_capital,,https://mask.io
4db8ceda-709c-4958-89a8-0373e4ade498,pksha-sparx-algorithm-fund,PKSHA SPARX Algorithm Fund,organization,venture_capital,,https://pkshacapital.com
5b992092-2bb0-4073-abbd-d13d5f5e5030,snz-holding,SNZ Holding,organization,"incubator,venture_capital",,https://snzholding.com/
aa117e72-50d3-46ad-8106-8d6920c6ed2b,springwind-ventures,SpringWind Ventures,organization,venture_capital,,
70ab9797-d20c-4029-9e90-24ae7faf6973,yuanyuzhou-ventures,Yuanyuzhou Ventures,organization,venture_capital,,
c0afe827-163c-4956-ba51-4ec0512d41ac,zonff-partners,Zonff Partners,organization,venture_capital,,https://www.zonff.partners/?lang=cn
802324da-0c7e-4f32-a160-375ae3f9cfd3,makers-fund,Makers Fund,organization,venture_capital,,http://www.makersfund.com
352217f7-0a64-453d-b833-50ba4f03e0a3,sky-saga-capital,Sky Saga Capital,organization,venture_capital,,http://www.skysaga.com.cn
718e7aa9-3b75-4ced-8877-f7a68cbf5334,major-group-asia,Major Group Asia,organization,,,
a4939e4f-3a6c-9fa5-27de-96edc8b3513b,michael-scharff,Michael Scharff,person,angel_investor,,
1670d54f-acde-4dfe-b500-3ef0375b351e,tin-capital,TIN Capital,organization,venture_capital,,https://www.tincapital.vc/
7d66c502-c214-ce7b-2e25-1f12642cb81c,dreamcis,DreamCIS,organization,,,http://www.dreamcis.com/
9d1f5b6e-eb58-17f3-8ea1-04487645cb15,ds-asset-management,DS Asset Management,organization,venture_capital,,http://dsasset.com/
935e2761-b97e-6880-6bdd-f9e059498f22,dynamk-capital,Dynamk Capital,organization,"accelerator,venture_capital",,http://www.dynamk.vc
c224a9f1-3f81-b201-9b7e-dd1abec31586,utc-investment,UTC Investment,organization,private_equity_firm,,https://www.utcinvest.com
72142e7f-a3f8-4226-8d5f-e4fa61f245e8,flywheel-fund,Flywheel Fund,organization,venture_capital,,https://www.flywheelfund.vc
4d03757e-86c7-47b0-ade0-9a9729076371,ground-game-ventures,Ground Game Ventures,organization,venture_capital,,https://www.ground.game
08bd122c-285d-4bd8-82ae-8090d8ac14f0,start-something-ventures,Start Something Ventures,organization,venture_capital,,https://www.startsomethingventures.com
b412321b-2cd4-4ea3-8852-c62e52b9d524,dcvc-bio,DCVC Bio,organization,venture_capital,,https://www.dcvc.com/bio
c2f7ae11-139f-4b3f-bf4d-76fbc1e5f8fd,mubadala-capital,Mubadala Capital,organization,"private_equity_firm,venture_capital",,https://www.mubadalacapital.ae
4327d939-d731-7450-c72a-07ed5117342a,camber-creek,Camber Creek,organization,venture_capital,,http://cambercreek.com
f4b2237f-b063-d2a7-e818-09efbfeb01f3,seaboard-corporation,Seaboard Corporation,organization,,,https://www.seaboardcorp.com/
b4995761-e5c0-4bf7-a9ed-57d563b86ccf,dave-mcjannet-6ccf,Dave McJannet,person,angel_investor,,
26de25c4-2bd3-7dbf-c9c9-8ca014783ce0,rahul-mehta,Rahul Mehta,person,angel_investor,,
d920f52d-9c77-52be-c1ef-2e4443413989,chris-comparato,Chris Comparato,person,angel_investor,,
0bf48efc-c7c4-cb94-7a88-4533a2dca88a,jeff-immelt,Jeff Immelt,person,angel_investor,,
17c74777-ae97-744c-29c8-d7168c274833,jeff-lawson,Jeff Lawson,person,angel_investor,,
64c499af-a77d-1103-f037-79304274b065,rob-bernshteyn,Rob Bernshteyn,person,angel_investor,,
8b4f7e9f-7bbf-487a-b15d-a1e64fc3d045,oldslip-group,Oldslip,organization,venture_capital,,https://oldslip.com/
ac8ec116-3238-d797-3d7f-77e97ffeb6ef,jake-zeller,Jake Zeller,person,angel_investor,,
def2ce9d-e943-fdf3-aadd-706438d70dd8,milun-tesovic,Milun Tesovic,person,angel_investor,,
4fde4edc-efd7-abf5-bb01-f139e7b4d747,peter-yared,Peter Yared,person,angel_investor,,
59c48c9c-d1ef-4733-b1c5-6e13f0a5033f,richard-jhang,Richard Jhang,person,angel_investor,,
51786868-ece9-c2dd-f3d7-35379e93d0c5,tcl-capital,TCL Capital,organization,corporate_venture_capital,,http://capital-en.tcl.com
2104b4fc-b321-4701-91c9-bd219ffef30e,t-fund,T Fund,organization,"corporate_venture_capital,venture_capital",,http://www.tfund.capital/
e025f58a-089d-2456-4d7c-a1f7dc749d06,discount-tire,Discount Tire,organization,corporate_venture_capital,,http://www.discounttire.com/dtcs/home.do
70f0852a-6bca-578e-e178-c5ba76244927,siddhartha-krishnatre,Siddhartha Sharma,person,angel_investor,,
12b1c7bf-9468-4c5d-ae83-4a09b9e6ef09,delta-emerald-ventures,Delta Emerald Ventures,organization,private_equity_firm,,https://www.deltaemerald.com
fb6a0aa0-9726-619e-b0c3-d6fb2a79c5d1,poseidon-assetmanagement,Poseidon Asset Management,organization,venture_capital,,https://www.poseidonassetmanagement.com/
9fd0e49b-55b4-4a3d-a80c-2e35f8d0f55e,soje-fund,SOJE Fund,organization,venture_capital,,https://sojefundlp.com/
360fed3d-6a33-12f4-41b6-df2ca6a6b421,john-e-abele,John Abele,person,angel_investor,,
089015d2-c712-4a67-af47-36edb0b576a5,one-brave-idea,One Brave Idea,organization,,,https://www.onebraveidea.org/
b6adcc50-5c1f-4fd7-89aa-8806e1dc59ab,canapi,Canapi Ventures,organization,venture_capital,,https://www.canapi.com/
7726f298-0176-4256-8ec6-a7cbefbd8bc7,curql,Curql,organization,"accelerator,venture_capital",,https://www.curql.com/
7115a7df-fe4c-41af-a940-f76480e54d23,jam-fintop,JAM FINTOP,organization,venture_capital,,https://www.jamfintop.com/
a68dde1a-6931-4cb7-8945-4920bed2f852,joint-effects,Joint Effects,organization,venture_capital,,https://www.jointeffects.vc
dcd7ef59-6123-3601-cc7f-3051dfbe018c,mozilla,Mozilla,organization,,,https://www.mozilla.org
3bdaf031-eb90-4fab-9340-44dbcfb1c1a0,strategic-insight-advisors,Strategic Insight Advisors,organization,venture_capital,,
2156c7c9-dc17-4fad-8dad-8fb373d42809,186-ventures,186 Ventures,organization,venture_capital,,https://www.186ventures.com
60c14dcb-789b-edd0-1f68-8a10f02bc9fa,lam-research,Lam Research,organization,,,http://www.lamresearch.com
a651448a-b804-4166-8f2f-89d9eb974aee,lime-street-ventures,Lime Street Ventures,organization,venture_capital,,https://limestreet.ventures/
f63f8a7c-6c89-4f5b-b683-3b54959cf2be,work-america-capital,Work America Capital,organization,micro_vc,,https://workamericacapital.com/
798ae7fc-1b11-f175-0eee-8e339263a10c,oman-technology-fund,Oman Technology Fund,organization,"accelerator,venture_capital",,https://www.otf.om/
76d313e5-0c25-4cb8-8d8f-31a26360e601,mct-capital,MCT Capital,organization,"angel_group,venture_capital",,
e8989b02-6c1a-4a1f-af1a-f16cc28ef7de,sentor-investments,Sentor Investments,organization,"family_investment_office,micro_vc,private_equity_firm,syndicate,venture_capital",,https://www.sentorinvestments.com.au
833a2e00-73c7-9fee-5032-2cdda9806c31,okapi-venture-capital,Okapi Venture Capital,organization,venture_capital,,http://www.okapivc.com
3341a8af-67bf-7492-f8f6-b43500ad2761,sky-dayton,Sky Dayton,person,angel_investor,,
12999a77-2eb6-36ec-7824-37abc178f33f,colin-stretch,Colin Stretch,person,angel_investor,,
4d28e224-f19f-1060-60ed-34620d1bfce5,david-hantman,David Hantman,person,angel_investor,,
8fa7a738-1530-3a24-cf3a-e004607e8507,edward-p-lazarus,Edward P. Lazarus,person,angel_investor,,
d2d91396-5a19-e696-f7a2-9b941821b058,julius-genachowski,Julius Genachowski,person,angel_investor,,
374891e0-647c-4bbf-b73e-4b81d6757081,matthew-mazza-7081,Matthew Mazza,person,angel_investor,,
8718fab3-f552-4247-a929-f1835100d9d1,miracleplus,MiraclePlus,organization,"accelerator,angel_group,venture_capital",,https://www.miracleplus.com/
685be191-6da6-92fa-c26c-fbb1a4764be7,vishnu-vettrivel,Vishnu Vettrivel,person,angel_investor,,
84830ed2-8395-02bf-33f8-bceea26cdbec,defy-partners,Defy.vc,organization,venture_capital,,http://defy.vc
0f9f3c05-cb79-f58f-6cc5-98ddc8382d4f,paul-madera,Paul Madera,person,angel_investor,,
47714dd6-4cc2-406a-8d15-98113f976cea,sam-ellis-6cea,Sam Ellis,person,angel_investor,,
a65b53ef-e506-03b5-6143-b5e28e3a6348,shawn-tsao,Shawn Tsao,person,angel_investor,,
d3c10e0d-8024-44ee-b1db-e6584a85d765,wisdom-llp,Wisdom LLP,organization,venture_capital,,https://www.wisdomllp.net
af784590-50c0-4570-b3b9-185ad2567f7b,convent-capital,Convent Capital,organization,"private_equity_firm,venture_capital",,http://www.conventcapital.nl/en/
61cabb85-fa79-88cd-31bb-69f8ccc3b04c,generalmills,General Mills,organization,,,http://www.generalmills.com
5ca45c66-958a-67a1-017d-c89032f12d7b,rabobank,Rabobank,organization,investment_bank,,http://www.rabobank.com
2de27543-a3ce-408f-8445-90b6842dbc6a,arison-group,Arison Group,organization,,,https://www.arisongroup.com
62e245b1-6d62-5b4d-855f-15498020bc24,dan-pinto,Dan Pinto,person,angel_investor,,
96d97a6a-b70f-0a79-bb16-84b192cc892e,firsttime,FirstTime,organization,,,
61c3ce67-fb89-4536-85bd-39f4b02a9f3d,good-company-9f3d,Good Company,organization,venture_capital,,https://gc-vc.com
adb24b91-3be1-43e4-a206-eedc96e7fc23,izaki-ventures,Izaki Ventures,organization,"family_investment_office,private_equity_firm,secondary_purchaser,venture_capital",,https://www.izakivc.com/
3356ccf2-8599-41dd-88a9-e017dbfbac31,matias-ventures,Matias Ventures,organization,venture_capital,,
0ec15904-ccce-4b58-8b76-669843ab8b44,rabobank-s-food-agri-innovation-fund,Rabobank Food & Agri Innovation Fund,organization,"corporate_venture_capital,private_equity_firm",,https://raboinvestments.com/rabo-ventures/f-and-a-innovation-fund/
f4716b2f-8a6c-3bef-38d3-8b15b959d7af,bird-foundation,BIRD Foundation,organization,government_office,,http://birdf.com
1c169a7b-fde2-a168-9450-d2965b4a1686,boaz-hecht,Boaz Hecht,person,angel_investor,,
4579acd5-38d5-99f3-58ba-fcdb80645746,oded-hermoni,Oded Hermoni,person,angel_investor,,
877e6edd-9bea-78b9-7b9f-0536d3ff4e30,technion-drive-accelerator,Technion DRIVE Accelerator,organization,"accelerator,venture_capital",,https://www.techniondrive.com
727f83f0-724f-ab99-6149-083e1b88ab1b,adam-cheyer,Adam Cheyer,person,angel_investor,,
661bccfc-ea57-40ae-b784-18a6fe972fe6,andrew-olson-2fe6,Andrew Olson,person,angel_investor,,
13baf564-ab5e-6192-2d8f-958ff2787199,mike-baker,Mike Baker,person,angel_investor,,
b305c79c-45f4-b381-4ab0-ffd9e0b589c5,willard-simmons,Willard Simmons,person,angel_investor,,
8bb93100-dceb-4791-abe7-89829ea03805,angeles-investors,Angeles Investors,organization,angel_group,,https://angelesinvestors.com/
59f350b6-0481-4c0d-9a01-339cee1a2cef,sixty8-capital,Sixty8 Capital,organization,venture_capital,,https://www.sixty8.capital
70786c9f-bf42-4eda-85f8-768ab51e46d9,angels,Angels,organization,,,
2aa9260b-57e9-4b14-b6b3-ef1e776b9a93,loyal-vc,Loyal VC,organization,venture_capital,,http://loyal.vc
c2810912-dd1d-41cd-99c1-acdd5ece99e2,the-seed-lab,The Seed Lab,organization,venture_capital,,http://www.theseedlab.com
479876f8-226c-822b-a431-6243c02a16ff,chad-laurans,Chad Laurans,person,angel_investor,,
09750402-733a-4e8c-8bea-11c3d245d092,invest-michigan,Invest Michigan,organization,venture_capital,,https://www.investmichigan.org/
3fb320bb-fd80-40a5-87fa-c27f049aa10b,gentree-fund,Gentree Fund,organization,venture_capital,,http://www.gentree.asia/
1cf2082e-f05e-81e1-26d2-975841daf86a,joe-de-pinho,Joe De Pinho,person,angel_investor,,
0c53ae14-1687-4071-a1c9-4c56f329b2b7,rohan-ramanath,Rohan Ramanath,person,angel_investor,,
35782780-57e7-37c8-4c4b-5bda93d3f0ec,qasar-younis,Qasar Younis,person,angel_investor,,
5eb475e1-c4a0-4fe6-952f-ca2248ab781f,wholestack-781f,WholeStack,organization,venture_capital,,https://www.wholestack.co/
682898e2-5799-4031-857a-a918feb16688,burnt-island-ventures,Burnt Island Ventures,organization,venture_capital,,https://www.burntislandventures.com/
480ec74c-f7f5-af4f-fbc9-48eb3966e818,emerald-venture-capital,Emerald Venture Capital,organization,venture_capital,,
89c45e4f-b688-06fd-5f30-737f31821882,suffolk-ventures,Suffolk Ventures,organization,venture_capital,,http://www.suffolkllc.com
cdc66e5a-d913-f4ec-0aa9-8c81e695dd25,zac-bookman,Zac Bookman,person,angel_investor,,
9a61ed2a-dc0d-4837-aeb4-3ef61b0bfbd8,bentley-itwin-ventures,Bentley iTwin Ventures,organization,corporate_venture_capital,,https://bentleyitwinventures.com
